project,organization,location,recording_date,recording_time,status,latitude,longitude,buffer_radius_m,species_code,scientific_name,species_english_name,species_class,method,rain,wind,noise,industry_noise,audio_issues,species_individual_name,transcriber,confidence,abundance,min0_voc,min0_start,min0_freq_range,min0_tag_duration,min1_voc,min1_start,min1_freq_range,min1_tag_duration,min2_voc,min2_start,min2_freq_range,min2_tag_duration,daily_weather_station_nm,task_status,daily_weather_station_elevation,daily_weather_station_distance,daily_min_temp,daily_max_temp,daily_mean_temp,daily_total_rain_mm,daily_total_snow_cm,daily_precipitation_mm,daily_snow_on_ground_cm,hourly_weather_station_nm,hourly_weather_station_elevation,hourly_weather_station_distance,hourly_temp,hourly_dew_point,hourly_rel_humidity,hourly_precipitation_mm,hourly_wind_direction,hourly_wind_speed,hourly_visibility_km,hourly_station_pressure,hourly_humidex,hourly_wind_chill,hourly_weather_attributes,land_features,equipment_used,task_comment,species_comment,original_file_name,tagged_in_wildtrax
Edge Communities,BU,H-RS-29-44,2021-06-01,05:20:00,Active,56.858230,-114.619697,,LISP,Melospiza lincolnii,Lincoln's Sparrow,AVES,3m 1SPR,None,Moderate,None,None,None,1,bprobinson@live.ca,Confident,1,,,,,Song,43.7,1.77kHz to 5.28kHz,1.83,,,,,RED EARTH,Transcribed,546.00m,53km,14.50,28.00,21.30,,,0.00,,RED EARTH,546.00m,53km,15.10,9.00,67,0.00,22,9,,94.94,,,NA,,,,,H-RS-29-44_20210601_052000.wav,t
Edge Communities,BU,S-P5-31-40,2021-06-01,05:20:00,Active,57.866700,-115.520869,,BBWA,Setophaga castanea,Bay-breasted Warbler,AVES,3m 1SPR,None,None,None,None,None,1,Nola Sheets,To Be Checked,1,,,,,,,,,Song,20.8,7.14kHz to 9.62kHz,1.01,LA CRETE AGCM,Transcribed,323.00m,59km,18.00,29.60,23.80,,,0.00,,LA CRETE AGCM,323.00m,59km,18.20,7.90,51,0.00,23,20,,,,,NA,,,,,S-P5-31-40_20210601_052000.wav,t
Edge Communities,BU,S-P5-31-40,2021-06-01,05:20:00,Active,57.866700,-115.520869,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,None,None,None,None,None,1,Nola Sheets,Confident,1,,,,,,,,,Call,47.4,2.43kHz to 3.50kHz,0.79,LA CRETE AGCM,Transcribed,323.00m,59km,18.00,29.60,23.80,,,0.00,,LA CRETE AGCM,323.00m,59km,18.20,7.90,51,0.00,23,20,,,,,NA,,,,,S-P5-31-40_20210601_052000.wav,t
Edge Communities,BU,H-P10-31-24,2021-06-01,05:40:00,Active,57.862340,-115.536599,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,Moderate,None,Moderate,Light,Both Sides Extra Static,1,Gill Holmes,Confident,2,Song,2.1,1.07kHz to 6.21kHz,5.44,,,,,,,,,LA CRETE AGCM,Transcribed,323.00m,59km,18.00,29.60,23.80,,,0.00,,LA CRETE AGCM,323.00m,59km,18.20,7.90,51,0.00,23,20,,,,,NA,,,,,H-P10-31-24_20210601_054000.wav,t
Edge Communities,BU,H-P10-31-24,2021-06-01,05:40:00,Active,57.862340,-115.536599,,BAWW,Mniotilta varia,Black-and-white Warbler,AVES,3m 1SPR,Moderate,None,Moderate,Light,Both Sides Extra Static,1,Gill Holmes,Confident,1,Song,2.5,4.72kHz to 9.29kHz,1.39,,,,,,,,,LA CRETE AGCM,Transcribed,323.00m,59km,18.00,29.60,23.80,,,0.00,,LA CRETE AGCM,323.00m,59km,18.20,7.90,51,0.00,23,20,,,,,NA,,,,,H-P10-31-24_20210601_054000.wav,t
Edge Communities,BU,H-P10-31-24,2021-06-01,05:40:00,Active,57.862340,-115.536599,,AMRO,Turdus migratorius,American Robin,AVES,3m 1SPR,Moderate,None,Moderate,Light,Both Sides Extra Static,1,Gill Holmes,Confident,1,Song,8.9,1.63kHz to 4.53kHz,3.56,,,,,,,,,LA CRETE AGCM,Transcribed,323.00m,59km,18.00,29.60,23.80,,,0.00,,LA CRETE AGCM,323.00m,59km,18.20,7.90,51,0.00,23,20,,,,,NA,,,,,H-P10-31-24_20210601_054000.wav,t
Edge Communities,BU,H-P10-31-24,2021-06-01,05:40:00,Active,57.862340,-115.536599,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,Moderate,None,Moderate,Light,Both Sides Extra Static,2,Gill Holmes,Confident,1,Song,12.6,0.93kHz to 6.30kHz,3.51,,,,,,,,,LA CRETE AGCM,Transcribed,323.00m,59km,18.00,29.60,23.80,,,0.00,,LA CRETE AGCM,323.00m,59km,18.20,7.90,51,0.00,23,20,,,,,NA,,,,,H-P10-31-24_20210601_054000.wav,t
Edge Communities,BU,H-P10-31-24,2021-06-01,05:40:00,Active,57.862340,-115.536599,,CHSP,Spizella passerina,Chipping Sparrow,AVES,3m 1SPR,Moderate,None,Moderate,Light,Both Sides Extra Static,1,Gill Holmes,Confident,1,Song,14.3,1.59kHz to 8.12kHz,2.88,,,,,,,,,LA CRETE AGCM,Transcribed,323.00m,59km,18.00,29.60,23.80,,,0.00,,LA CRETE AGCM,323.00m,59km,18.20,7.90,51,0.00,23,20,,,,,NA,,,,,H-P10-31-24_20210601_054000.wav,t
Edge Communities,BU,H-P10-31-24,2021-06-01,05:40:00,Active,57.862340,-115.536599,,YEWA,Setophaga petechia,Yellow Warbler,AVES,3m 1SPR,Moderate,None,Moderate,Light,Both Sides Extra Static,1,Gill Holmes,Confident,1,Song,16.8,1.63kHz to 7.14kHz,1.71,,,,,,,,,LA CRETE AGCM,Transcribed,323.00m,59km,18.00,29.60,23.80,,,0.00,,LA CRETE AGCM,323.00m,59km,18.20,7.90,51,0.00,23,20,,,,,NA,,,,,H-P10-31-24_20210601_054000.wav,t
Edge Communities,BU,H-P10-31-24,2021-06-01,05:40:00,Active,57.862340,-115.536599,,YEWA,Setophaga petechia,Yellow Warbler,AVES,3m 1SPR,Moderate,None,Moderate,Light,Both Sides Extra Static,2,Gill Holmes,Confident,1,Song,27.2,0.84kHz to 8.03kHz,2.71,,,,,,,,,LA CRETE AGCM,Transcribed,323.00m,59km,18.00,29.60,23.80,,,0.00,,LA CRETE AGCM,323.00m,59km,18.20,7.90,51,0.00,23,20,,,,,NA,,,,,H-P10-31-24_20210601_054000.wav,t
Edge Communities,BU,H-P10-31-24,2021-06-01,05:40:00,Active,57.862340,-115.536599,,RESQ,Tamiasciurus hudsonicus,Red Squirrel,MAMMALIA,3m 1SPR,Moderate,None,Moderate,Light,Both Sides Extra Static,1,Gill Holmes,Confident,1,Call,48.7,1.12kHz to 8.08kHz,3.14,,,,,,,,,LA CRETE AGCM,Transcribed,323.00m,59km,18.00,29.60,23.80,,,0.00,,LA CRETE AGCM,323.00m,59km,18.20,7.90,51,0.00,23,20,,,,,NA,,,,,H-P10-31-24_20210601_054000.wav,t
Edge Communities,BU,H-P10-31-24,2021-06-01,05:40:00,Active,57.862340,-115.536599,,AMCR,Corvus brachyrhynchos,American Crow,AVES,3m 1SPR,Moderate,None,Moderate,Light,Both Sides Extra Static,1,Gill Holmes,Confident,1,,,,,Call,32.3,0.05kHz to 2.10kHz,1.96,,,,,LA CRETE AGCM,Transcribed,323.00m,59km,18.00,29.60,23.80,,,0.00,,LA CRETE AGCM,323.00m,59km,18.20,7.90,51,0.00,23,20,,,,,NA,,,,,H-P10-31-24_20210601_054000.wav,t
Edge Communities,BU,H-P10-31-24,2021-06-01,05:40:00,Active,57.862340,-115.536599,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,Moderate,None,Moderate,Light,Both Sides Extra Static,1,Gill Holmes,Confident,1,,,,,,,,,Song,10.1,2.10kHz to 10.41kHz,3.13,LA CRETE AGCM,Transcribed,323.00m,59km,18.00,29.60,23.80,,,0.00,,LA CRETE AGCM,323.00m,59km,18.20,7.90,51,0.00,23,20,,,,,NA,,,,,H-P10-31-24_20210601_054000.wav,t
Edge Communities,BU,H-P10-31-24,2021-06-01,05:40:00,Active,57.862340,-115.536599,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,Moderate,None,Moderate,Light,Both Sides Extra Static,2,Gill Holmes,Confident,1,,,,,,,,,Song,16.4,1.91kHz to 10.04kHz,3.16,LA CRETE AGCM,Transcribed,323.00m,59km,18.00,29.60,23.80,,,0.00,,LA CRETE AGCM,323.00m,59km,18.20,7.90,51,0.00,23,20,,,,,NA,,,,,H-P10-31-24_20210601_054000.wav,t
Edge Communities,BU,S-P5-20-3,2021-06-01,22:20:00,Active,55.026960,-111.687125,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,None,Light,Moderate,None,None,1,Scott Wilson,Confident,1,Song,1.2,1.07kHz to 4.44kHz,1.15,,,,,,,,,LAC LA BICHE CLIMATE,Transcribed,567.00m,36km,13.20,26.50,19.90,,,0.00,,LAC LA BICHE CLIMATE,567.00m,36km,17.40,11.40,68,0.00,23,3,,94.36,,,NA,,,,,S-P5-20-3_0+1_20210601$222000.wav,t
Edge Communities,BU,P-E0-20-10,2021-06-01,22:20:00,Active,55.029690,-111.690984,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,None,None,Light,None,None,1,Kelsey Bell,Confident,1,Song,1.7,1.21kHz to 5.00kHz,1.45,,,,,,,,,LAC LA BICHE CLIMATE,Transcribed,567.00m,36km,13.20,26.50,19.90,,,0.00,,LAC LA BICHE CLIMATE,567.00m,36km,17.40,11.40,68,0.00,23,3,,94.36,,,NA,,,traffic noise,,P-E0-20-10_0+1_20210601_222000.wav,t
Edge Communities,BU,S-P5-20-3,2021-06-01,22:20:00,Active,55.026960,-111.687125,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,None,Light,Moderate,None,None,2,Scott Wilson,Confident,1,Song,6.1,1.07kHz to 4.67kHz,1.25,,,,,,,,,LAC LA BICHE CLIMATE,Transcribed,567.00m,36km,13.20,26.50,19.90,,,0.00,,LAC LA BICHE CLIMATE,567.00m,36km,17.40,11.40,68,0.00,23,3,,94.36,,,NA,,,,,S-P5-20-3_0+1_20210601$222000.wav,t
Edge Communities,BU,S-P5-20-3,2021-06-01,22:20:00,Active,55.026960,-111.687125,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,Light,Moderate,None,None,1,Scott Wilson,Confident,1,Song,8.8,3.46kHz to 8.22kHz,2.84,,,,,,,,,LAC LA BICHE CLIMATE,Transcribed,567.00m,36km,13.20,26.50,19.90,,,0.00,,LAC LA BICHE CLIMATE,567.00m,36km,17.40,11.40,68,0.00,23,3,,94.36,,,NA,,,,,S-P5-20-3_0+1_20210601$222000.wav,t
Edge Communities,BU,S-P5-20-3,2021-06-01,22:20:00,Active,55.026960,-111.687125,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,None,Light,Moderate,None,None,3,Scott Wilson,Confident,1,Song,11.3,0.93kHz to 4.30kHz,1.41,,,,,,,,,LAC LA BICHE CLIMATE,Transcribed,567.00m,36km,13.20,26.50,19.90,,,0.00,,LAC LA BICHE CLIMATE,567.00m,36km,17.40,11.40,68,0.00,23,3,,94.36,,,NA,,,,,S-P5-20-3_0+1_20210601$222000.wav,t
Edge Communities,BU,P-E0-20-10,2021-06-01,22:20:00,Active,55.029690,-111.690984,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,None,None,Light,None,None,2,Kelsey Bell,Confident,1,Song,29.4,0.93kHz to 4.06kHz,1.56,,,,,,,,,LAC LA BICHE CLIMATE,Transcribed,567.00m,36km,13.20,26.50,19.90,,,0.00,,LAC LA BICHE CLIMATE,567.00m,36km,17.40,11.40,68,0.00,23,3,,94.36,,,NA,,,traffic noise,,P-E0-20-10_0+1_20210601_222000.wav,t
Edge Communities,BU,S-P5-20-3,2021-06-01,22:20:00,Active,55.026960,-111.687125,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,None,Light,Moderate,None,None,4,Scott Wilson,Confident,1,Song,29.8,1.26kHz to 4.44kHz,1.15,,,,,,,,,LAC LA BICHE CLIMATE,Transcribed,567.00m,36km,13.20,26.50,19.90,,,0.00,,LAC LA BICHE CLIMATE,567.00m,36km,17.40,11.40,68,0.00,23,3,,94.36,,,NA,,,,,S-P5-20-3_0+1_20210601$222000.wav,t
Edge Communities,BU,P-E0-20-10,2021-06-01,22:20:00,Active,55.029690,-111.690984,,BADO,Strix varia,Barred Owl,AVES,3m 1SPR,None,None,Light,None,None,1,Kelsey Bell,To Be Checked,2,,,,,,,,,Song,48.1,0.09kHz to 1.12kHz,7.39,LAC LA BICHE CLIMATE,Transcribed,567.00m,36km,13.20,26.50,19.90,,,0.00,,LAC LA BICHE CLIMATE,567.00m,36km,17.40,11.40,68,0.00,23,3,,94.36,,,NA,,,traffic noise,"tone sounds like BADO, but pattern doesn't seem right. Wondering if there are maybe 2 calling at same time? Pitch seems to high for other spp such as GHOW, GGOW &  LEOW",P-E0-20-10_0+1_20210601_222000.wav,t
Edge Communities,BU,H-N10-31-41,2021-06-02,05:20:00,Active,,,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,None,None,None,1,Scott Wilson,Confident,1,Song,0.0,2.99kHz to 10.37kHz,2.44,,,,,,,,,No long/lat entered,Transcribed,"","",,,,,,,,No long/lat entered,"","",,,,,,,,,,,,,,,,H-N10-31-41_20210602_052000.wav,t
Edge Communities,BU,R-P15-20-34,2021-06-02,05:20:00,Active,55.134800,-111.682467,,REVI,Vireo olivaceus,Red-eyed Vireo,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,Confident,1,Song,0.0,2.05kHz to 4.30kHz,2.16,,,,,,,,,LAC LA BICHE CLIMATE,Transcribed,567.00m,46km,14.90,29.10,22.00,,,0.00,,LAC LA BICHE CLIMATE,567.00m,46km,16.50,10.20,66,0.00,28,10,,94.35,,,NA,,,,,R-P15-20-34_0+1_20210602$052000.wav,t
Edge Communities,BU,H-N10-31-41,2021-06-02,05:20:00,Active,,,,REVI,Vireo olivaceus,Red-eyed Vireo,AVES,3m 1SPR,None,None,None,None,None,1,Scott Wilson,Confident,1,Song,0.2,1.91kHz to 5.46kHz,7.25,,,,,,,,,No long/lat entered,Transcribed,"","",,,,,,,,No long/lat entered,"","",,,,,,,,,,,,,,,,H-N10-31-41_20210602_052000.wav,t
Edge Communities,BU,R-P15-20-34,2021-06-02,05:20:00,Active,55.134800,-111.682467,,YERA,Coturnicops noveboracensis,Yellow Rail,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,Confident,1,Song,0.3,1.54kHz to 7.10kHz,3.73,,,,,,,,,LAC LA BICHE CLIMATE,Transcribed,567.00m,46km,14.90,29.10,22.00,,,0.00,,LAC LA BICHE CLIMATE,567.00m,46km,16.50,10.20,66,0.00,28,10,,94.35,,,NA,,,,,R-P15-20-34_0+1_20210602$052000.wav,t
Edge Communities,BU,R-P15-20-34,2021-06-02,05:20:00,Active,55.134800,-111.682467,,RBNU,Sitta canadensis,Red-breasted Nuthatch,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,Confident,1,Song,0.6,2.01kHz to 3.60kHz,3.14,,,,,,,,,LAC LA BICHE CLIMATE,Transcribed,567.00m,46km,14.90,29.10,22.00,,,0.00,,LAC LA BICHE CLIMATE,567.00m,46km,16.50,10.20,66,0.00,28,10,,94.35,,,NA,,,,,R-P15-20-34_0+1_20210602$052000.wav,t
Edge Communities,BU,H-N10-31-41,2021-06-02,05:20:00,Active,,,,OVEN,Seiurus aurocapilla,Ovenbird,AVES,3m 1SPR,None,None,None,None,None,1,Scott Wilson,Confident,1,Song,2.4,2.99kHz to 7.66kHz,3.13,,,,,,,,,No long/lat entered,Transcribed,"","",,,,,,,,No long/lat entered,"","",,,,,,,,,,,,,,,,H-N10-31-41_20210602_052000.wav,t
Edge Communities,BU,R-P15-20-34,2021-06-02,05:20:00,Active,55.134800,-111.682467,,SORA,Porzana carolina,Sora,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,Confident,1,Song,2.4,1.87kHz to 3.74kHz,1.69,,,,,,,,,LAC LA BICHE CLIMATE,Transcribed,567.00m,46km,14.90,29.10,22.00,,,0.00,,LAC LA BICHE CLIMATE,567.00m,46km,16.50,10.20,66,0.00,28,10,,94.35,,,NA,,,,,R-P15-20-34_0+1_20210602$052000.wav,t
Edge Communities,BU,H-N10-31-41,2021-06-02,05:20:00,Active,,,,BAWW,Mniotilta varia,Black-and-white Warbler,AVES,3m 1SPR,None,None,None,None,None,1,Scott Wilson,Confident,1,Song,2.8,5.56kHz to 8.45kHz,1.85,,,,,,,,,No long/lat entered,Transcribed,"","",,,,,,,,No long/lat entered,"","",,,,,,,,,,,,,,,,H-N10-31-41_20210602_052000.wav,t
Edge Communities,BU,H-N10-31-41,2021-06-02,05:20:00,Active,,,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,None,None,None,2,Scott Wilson,Confident,1,Song,2.9,3.50kHz to 9.95kHz,3.29,,,,,,,,,No long/lat entered,Transcribed,"","",,,,,,,,No long/lat entered,"","",,,,,,,,,,,,,,,,H-N10-31-41_20210602_052000.wav,t
Edge Communities,BU,R-P15-20-34,2021-06-02,05:20:00,Active,55.134800,-111.682467,,CANG,Branta canadensis,Canada Goose,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,Confident,2,Call,3.8,0.37kHz to 11.81kHz,7.45,,,,,,,,,LAC LA BICHE CLIMATE,Transcribed,567.00m,46km,14.90,29.10,22.00,,,0.00,,LAC LA BICHE CLIMATE,567.00m,46km,16.50,10.20,66,0.00,28,10,,94.35,,,NA,,,,,R-P15-20-34_0+1_20210602$052000.wav,t
Edge Communities,BU,R-P15-20-34,2021-06-02,05:20:00,Active,55.134800,-111.682467,,CHSP,Spizella passerina,Chipping Sparrow,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,Confident,1,Song,6.3,4.02kHz to 7.19kHz,2.16,,,,,,,,,LAC LA BICHE CLIMATE,Transcribed,567.00m,46km,14.90,29.10,22.00,,,0.00,,LAC LA BICHE CLIMATE,567.00m,46km,16.50,10.20,66,0.00,28,10,,94.35,,,NA,,,,,R-P15-20-34_0+1_20210602$052000.wav,t
Edge Communities,BU,R-P15-20-34,2021-06-02,05:20:00,Active,55.134800,-111.682467,,SEWR,Cistothorus platensis,Sedge Wren,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,Confident,1,Song,8.5,2.47kHz to 7.75kHz,1.61,,,,,,,,,LAC LA BICHE CLIMATE,Transcribed,567.00m,46km,14.90,29.10,22.00,,,0.00,,LAC LA BICHE CLIMATE,567.00m,46km,16.50,10.20,66,0.00,28,10,,94.35,,,NA,,,,,R-P15-20-34_0+1_20210602$052000.wav,t
Edge Communities,BU,H-N10-31-41,2021-06-02,05:20:00,Active,,,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,None,None,None,None,None,2,Scott Wilson,Confident,1,Song,9.0,2.66kHz to 5.09kHz,4.04,,,,,,,,,No long/lat entered,Transcribed,"","",,,,,,,,No long/lat entered,"","",,,,,,,,,,,,,,,,H-N10-31-41_20210602_052000.wav,t
Edge Communities,BU,H-N10-31-41,2021-06-02,05:20:00,Active,,,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,None,None,None,None,None,1,Scott Wilson,Confident,1,Song,9.1,2.80kHz to 4.25kHz,3.75,,,,,,,,,No long/lat entered,Transcribed,"","",,,,,,,,No long/lat entered,"","",,,,,,,,,,,,,,,,H-N10-31-41_20210602_052000.wav,t
Edge Communities,BU,R-P15-20-34,2021-06-02,05:20:00,Active,55.134800,-111.682467,,SORA,Porzana carolina,Sora,AVES,3m 1SPR,None,None,None,None,None,2,Kelsey Bell,Confident,1,Song,12.0,1.63kHz to 4.11kHz,2.43,,,,,,,,,LAC LA BICHE CLIMATE,Transcribed,567.00m,46km,14.90,29.10,22.00,,,0.00,,LAC LA BICHE CLIMATE,567.00m,46km,16.50,10.20,66,0.00,28,10,,94.35,,,NA,,,,,R-P15-20-34_0+1_20210602$052000.wav,t
Edge Communities,BU,R-P15-20-34,2021-06-02,05:20:00,Active,55.134800,-111.682467,,NESP,Ammospiza nelsoni,Nelson's Sparrow,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,Confident,1,Song,13.7,3.83kHz to 7.98kHz,0.76,,,,,,,,,LAC LA BICHE CLIMATE,Transcribed,567.00m,46km,14.90,29.10,22.00,,,0.00,,LAC LA BICHE CLIMATE,567.00m,46km,16.50,10.20,66,0.00,28,10,,94.35,,,NA,,,,,R-P15-20-34_0+1_20210602$052000.wav,t
Edge Communities,BU,H-N10-31-41,2021-06-02,05:20:00,Active,,,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,None,None,None,None,None,1,Scott Wilson,Confident,1,Song,14.6,1.49kHz to 4.34kHz,1.10,,,,,,,,,No long/lat entered,Transcribed,"","",,,,,,,,No long/lat entered,"","",,,,,,,,,,,,,,,,H-N10-31-41_20210602_052000.wav,t
Edge Communities,BU,R-P15-20-34,2021-06-02,05:20:00,Active,55.134800,-111.682467,,SAVS,Passerculus sandwichensis,Savannah Sparrow,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,Confident,1,Song,17.6,3.55kHz to 8.59kHz,1.46,,,,,,,,,LAC LA BICHE CLIMATE,Transcribed,567.00m,46km,14.90,29.10,22.00,,,0.00,,LAC LA BICHE CLIMATE,567.00m,46km,16.50,10.20,66,0.00,28,10,,94.35,,,NA,,,,,R-P15-20-34_0+1_20210602$052000.wav,t
Edge Communities,BU,R-P15-20-34,2021-06-02,05:20:00,Active,55.134800,-111.682467,,SEWR,Cistothorus platensis,Sedge Wren,AVES,3m 1SPR,None,None,None,None,None,2,Kelsey Bell,Confident,1,Song,23.7,2.24kHz to 7.70kHz,2.96,,,,,,,,,LAC LA BICHE CLIMATE,Transcribed,567.00m,46km,14.90,29.10,22.00,,,0.00,,LAC LA BICHE CLIMATE,567.00m,46km,16.50,10.20,66,0.00,28,10,,94.35,,,NA,,,,,R-P15-20-34_0+1_20210602$052000.wav,t
Edge Communities,BU,H-N10-31-41,2021-06-02,05:20:00,Active,,,,PISI,Spinus pinus,Pine Siskin,AVES,3m 1SPR,None,None,None,None,None,1,Scott Wilson,Confident,1,Call,28.4,3.04kHz to 6.49kHz,1.84,,,,,,,,,No long/lat entered,Transcribed,"","",,,,,,,,No long/lat entered,"","",,,,,,,,,,,,,,,,H-N10-31-41_20210602_052000.wav,t
Edge Communities,BU,R-P15-20-34,2021-06-02,05:20:00,Active,55.134800,-111.682467,,OVEN,Seiurus aurocapilla,Ovenbird,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,Confident,1,Song,29.5,2.71kHz to 7.33kHz,1.35,,,,,,,,,LAC LA BICHE CLIMATE,Transcribed,567.00m,46km,14.90,29.10,22.00,,,0.00,,LAC LA BICHE CLIMATE,567.00m,46km,16.50,10.20,66,0.00,28,10,,94.35,,,NA,,,,,R-P15-20-34_0+1_20210602$052000.wav,t
Edge Communities,BU,R-P15-20-34,2021-06-02,05:20:00,Active,55.134800,-111.682467,,BBPL,Pluvialis squatarola,Black-bellied Plover,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,Confident,1,Song,31.7,1.82kHz to 3.55kHz,5.08,,,,,,,,,LAC LA BICHE CLIMATE,Transcribed,567.00m,46km,14.90,29.10,22.00,,,0.00,,LAC LA BICHE CLIMATE,567.00m,46km,16.50,10.20,66,0.00,28,10,,94.35,,,NA,,,,,R-P15-20-34_0+1_20210602$052000.wav,t
Edge Communities,BU,H-N10-31-41,2021-06-02,05:20:00,Active,,,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,None,None,None,3,Scott Wilson,Confident,1,Song,41.1,4.62kHz to 9.29kHz,2.89,,,,,,,,,No long/lat entered,Transcribed,"","",,,,,,,,No long/lat entered,"","",,,,,,,,,,,,,,,,H-N10-31-41_20210602_052000.wav,t
Edge Communities,BU,H-N10-31-41,2021-06-02,05:20:00,Active,,,,RBGR,Pheucticus ludovicianus,Rose-breasted Grosbeak,AVES,3m 1SPR,None,None,None,None,None,1,Scott Wilson,Confident,1,Song,42.9,1.45kHz to 3.92kHz,3.13,,,,,,,,,No long/lat entered,Transcribed,"","",,,,,,,,No long/lat entered,"","",,,,,,,,,,,,,,,,H-N10-31-41_20210602_052000.wav,t
Edge Communities,BU,R-P15-20-34,2021-06-02,05:20:00,Active,55.134800,-111.682467,,SEWR,Cistothorus platensis,Sedge Wren,AVES,3m 1SPR,None,None,None,None,None,3,Kelsey Bell,Confident,1,Song,43.3,2.43kHz to 8.92kHz,1.93,,,,,,,,,LAC LA BICHE CLIMATE,Transcribed,567.00m,46km,14.90,29.10,22.00,,,0.00,,LAC LA BICHE CLIMATE,567.00m,46km,16.50,10.20,66,0.00,28,10,,94.35,,,NA,,,,,R-P15-20-34_0+1_20210602$052000.wav,t
Edge Communities,BU,R-P15-20-34,2021-06-02,05:20:00,Active,55.134800,-111.682467,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,Confident,1,,,,,Song,13.9,3.32kHz to 8.87kHz,3.15,,,,,LAC LA BICHE CLIMATE,Transcribed,567.00m,46km,14.90,29.10,22.00,,,0.00,,LAC LA BICHE CLIMATE,567.00m,46km,16.50,10.20,66,0.00,28,10,,94.35,,,NA,,,,,R-P15-20-34_0+1_20210602$052000.wav,t
Edge Communities,BU,R-P15-20-34,2021-06-02,05:20:00,Active,55.134800,-111.682467,,AMRO,Turdus migratorius,American Robin,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,Confident,1,,,,,Call,43.9,1.31kHz to 5.70kHz,1.35,,,,,LAC LA BICHE CLIMATE,Transcribed,567.00m,46km,14.90,29.10,22.00,,,0.00,,LAC LA BICHE CLIMATE,567.00m,46km,16.50,10.20,66,0.00,28,10,,94.35,,,NA,,,,,R-P15-20-34_0+1_20210602$052000.wav,t
Edge Communities,BU,H-N10-31-41,2021-06-02,05:20:00,Active,,,,OVEN,Seiurus aurocapilla,Ovenbird,AVES,3m 1SPR,None,None,None,None,None,2,Scott Wilson,Confident,1,,,,,,,,,Song,16.8,2.01kHz to 5.98kHz,2.24,No long/lat entered,Transcribed,"","",,,,,,,,No long/lat entered,"","",,,,,,,,,,,,,,,,H-N10-31-41_20210602_052000.wav,t
Edge Communities,BU,R-P15-20-34,2021-06-02,05:20:00,Active,55.134800,-111.682467,,LCSP,Ammospiza leconteii,Le Conte's Sparrow,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,Confident,1,,,,,,,,,Song,29.2,5.88kHz to 9.57kHz,1.13,LAC LA BICHE CLIMATE,Transcribed,567.00m,46km,14.90,29.10,22.00,,,0.00,,LAC LA BICHE CLIMATE,567.00m,46km,16.50,10.20,66,0.00,28,10,,94.35,,,NA,,,,,R-P15-20-34_0+1_20210602$052000.wav,t
Edge Communities,BU,H-N10-31-41,2021-06-02,05:20:00,Active,,,,RUGR,Bonasa umbellus,Ruffed Grouse,AVES,3m 1SPR,None,None,None,None,None,1,Scott Wilson,Confident,1,,,,,,,,,Non-vocal,52.7,0.00kHz to 0.89kHz,7.34,No long/lat entered,Transcribed,"","",,,,,,,,No long/lat entered,"","",,,,,,,,,,,,,,,,H-N10-31-41_20210602_052000.wav,t
